ID,SMILES,M-fortuitum,M-kansasii,M-bovis,M-tuberculosis-MABA,M-tuberculosis-LORA,M-smegmatis,M-abcessus,M-tuberculosis-BACTEC,task_concatenada
10950,CCOC(=O)c1nc(C(C)C)sc1-c1cnc2ccccc2c1,,,,0.0,,,,,
7775,O=C1C=C(N(Cc2cn(Cc3ccccc3)nn2)c2ccc(C(F)(F)F)cc2)C(=O)c2ccccc21,,,,1.0,,,,,
4838,Cc1cc(C)cc(-n2ncc3c(NC(=O)c4nonc4C)cccc32)c1,,,,0.0,,,,,
2294,O=C(OCC1OC(n2cc(COc3ccc4ccc(=O)oc4c3)nn2)C(OC(=O)c2ccccc2)C1OC(=O)c1ccccc1)c1ccccc1,,,,0.0,,,,,
6565,C[Si]1(C)CCN(Cc2cc(-c3ccc(C(F)(F)F)cc3)n(-c3ccc(F)cc3)n2)CC1,,,,1.0,,,,,
7915,c1ccc2c(CNC3CCCCCC3)c[nH]c2c1,,,,0.0,,,,,
13936,c1cc(Nc2nc(-c3ccncc3)cs2)ccn1,,,,,,,,,0.0
4482,Cn1nc(-c2ccc(OC(F)(F)F)cc2)cc1COC1COc2nc([N+](=O)[O-])cn2C1,,,,1.0,1.0,,,,
13545,COc1cc(O)cc(C=Cc2ccsc2)c1,,,,,,0.0,,,
12847,CC(C)N1C(=O)C(=Cc2ccc([N+](=O)[O-])o2)SC1=S,,,,,,1.0,,,
3717,ON=C(c1cnco1)c1nc2ccccc2s1,,,,0.0,,,,,
10887,Brc1ccc(Nc2nc(NN=Cc3ccccc3)ns2)cc1,,,,1.0,,,,,
6156,CN1CCC(C(=O)c2cncc(-c3cc(Cl)cc(Cl)c3)c2)C1=O,,,,1.0,,,,,
10006,CCSc1cc2c(=O)c(C(=O)O)cn(C)c2c2nnn(C)c12,,,,0.0,,,,,
14841,Cc1ccc(Oc2cccc(-c3c[nH]c(=O)c(C#N)c3[S+](C)[O-])c2)cc1,,,,,,,,,0.0
1550,Cc1c(CNC2CCCCC2)cc(-c2ccc(Cl)cc2)n1-c1ccc(Cl)cc1,,,1.0,,,1.0,,,
11271,CC(C)c1ccc(-c2cc(CN3CCN(c4ccccn4)CC3)nn2C2CCCCC2)cc1,,,,1.0,,,,,
10381,O=c1nc(SCc2cn(-c3ccc(N4CCCCC4)cc3)nn2)sc2c([N+](=O)[O-])cc(Cl)cc12,,,,0.0,,,,,
14541,O=C(Nc1ccc(Cl)cc1)c1nc2cc(C(F)(F)F)ccc2s1,,,,,,,,,1.0
14905,Cc1nc(-c2ccccc2)oc1-c1csc(-c2ccc(F)c(Cl)c2)n1,,,,,,,,,0.0
14869,Cn1c(Cc2ccccc2C(F)(F)F)nc(C(=O)NCc2ccccn2)c(O)c1=O,,,,,,,,,1.0
2045,COc1ccccc1NC(=O)COc1cc(C)nc2ccc(Br)cc12,,,,1.0,,,,,
768,O=[N+]([O-])c1cc(CSc2nnnn2-c2ccc(Cl)c(Cl)c2)cc([N+](=O)[O-])c1,,1.0,,,,,,,
5705,Cn1c([N+](=O)[O-])cnc1C#Cc1ccnc(N)n1,,,,0.0,,,,,
7887,O=C(Nn1c(O)ccc1O)c1cc2c([nH]c3ccccc32)c(-c2ccc(F)cc2)n1,,,,0.0,,,,,
9750,Cc1ccc(-n2c(C)cc(CNCc3ccccc3)c2C)cc1,,,,0.0,,,,,
17741,O=C(C=Cc1ccc2c(c1)OCO2)CC1OC(CO)C(O)C(O)C1O,,,,,,,,,1.0
7874,Clc1ccc2nc(CNCc3ccccc3)cn2c1,,,,0.0,,,,,
3303,CC1(COc2ccc(OC(F)(F)F)cc2)Cn2nc([N+](=O)[O-])nc2[S+]1[O-],,,,1.0,0.0,,,,
4518,CCN(C)C(=O)C=CC(=O)c1ccccc1OC,,,,1.0,,,,,
12461,O=C(O)c1c(=O)c2cc(F)c(N3CCC(N4CCCCC4)CC3)cc2n2c1sc1ccccc12,,,,,,1.0,,,1.0
17025,O=C1CC2(CCCC2)Oc2cc(OCC(O)CNc3cccc(F)c3)ccc21,,,,,,,,,1.0
16832,Cc1ccc2ccc(C(=O)NCC3=CC4Oc5ccccc5C(=O)C4=CN3c3ncc(Br)cc3Br)cc2c1,,,,,,,,,1.0
3293,COc1ccc(C=NNc2ccnc3cc4c(cc23)OCO4)cc1,,,,1.0,,,,,
9060,CON=C1CCC(CNN2CCN(c3nc(=O)c4cc(C(F)(F)F)cc([N+](=O)[O-])c4s3)CC2)CC1,,,,0.0,,,,,
1404,c1ccc2c(c1)Sc1ccccc1N2CCC1CCCCN1,,,0.0,0.0,,0.0,,,
1383,CC(C)c1ccc(C(=O)CCCN2CCC(O)(c3ccc(Cl)cc3)CC2)cc1,,,1.0,1.0,,0.0,0.0,,
10390,NS(=O)(=O)c1ccc(-n2cc(CSc3nc(=O)c4cc(Cl)cc([N+](=O)[O-])c4s3)nn2)cc1,,,,0.0,,,,,
6945,Cc1cccc(C(=O)CN2C(=O)NC(C)(c3ccc(S(N)(=O)=O)cc3)C2=O)c1,,,,1.0,,,,,
5683,Cc1nnc(-c2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)C2C(C)C(O)C(C)CN42)o1,,,,0.0,,,,,
1639,COc1ccccc1-c1nnc(-c2sc(-c3cccnc3)nc2C)o1,,,1.0,,,,,,
14134,CCOC(=O)c1sc(NN=Cc2ccc(O)c(OC)c2)nc1C,,,,,,,,,0.0
15671,O=C(CSc1nnc(-c2cc3ccccc3oc2=O)o1)Nc1ccc([N+](=O)[O-])cc1,,,,,,,,0.0,
8845,Fc1ccccc1C=NNc1ccnc2cc(Cl)ccc12,,,,0.0,,,,,
6924,Cc1cccc(Nc2nc(-c3ccncc3)cs2)n1,,,,0.0,,,,,
8634,COc1ccc(-c2c(C#N)[n+]([O-])c3ccccc3[n+]2[O-])cc1,,,,1.0,,,,,
15490,COc1cc2c(cc1C=O)=CCCC=2,,,,,,,,0.0,
6422,COC(=O)CSc1nnc(Cc2csc(NC(=O)CCl)n2)n1NC(=O)c1cccc([N+](=O)[O-])c1,,,,0.0,,,,,
9123,O=C(CNC(=O)OCc1ccccc1)Oc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)c(Cl)c1,,,,0.0,,,,,
11807,CCCCCCC(C)OC(=O)c1cc(C=Cc2c(Cl)cncc2Cl)on1,,,,1.0,0.0,,,,
12527,CCCCCCCCCCCCCCCC(=O)OCC(NC(=O)C(N)C(OC1OC(CN)C(O)C1O)C1OC(n2ccc(=O)[nH]c2=O)C(O)C1O)C(=O)O,,,,,,0.0,,,
1180,CCCCCn1c(C)nc2c1C(=O)c1ccccc1C2=O,,,0.0,,,,,,
5451,CCCOC(=O)C1(O)C=C(OCc2ccc3sccc3c2)C(O)C(O)C1,,,,0.0,,,,,
12486,O=C(O)c1c(=O)c2cc(F)c(N3CCN(C(=O)C4COc5ccccc5O4)CC3)cc2n2c1sc1ccccc12,,,,,,1.0,,,1.0
13461,CC(=O)NCC1CN(c2ccn(-c3ccccc3)c2)C(=O)O1,,,,,,0.0,,,
16032,CC(C)(C)C(=O)OCSc1nc(-c2cccnc2)no1,,,,,,,,0.0,
10372,Cc1ccc(Nc2nc(-c3cc(C(F)(F)F)ccc3F)cs2)c(Cl)c1,,,,0.0,,,,,
5079,CCOC(=O)c1cc2cc(N3CCN(C(=S)Nc4ccc([N+](=O)[O-])cc4)CC3)ccc2o1,,,,0.0,,,,,
8691,N#Cc1ccc(CN2CCC3(CCN(c4nc(=O)c5cc(C(F)(F)F)cc([N+](=O)[O-])c5s4)CC3)C2)cc1,,,,1.0,,,,,
16663,COc1nc(-c2ccc(Cl)cc2)c(SC2CCCCC2)c(-c2ccc(C)cc2)c1C#N,,,,,,,,,0.0
5176,O=C(NN=Cc1cn(-c2ccc(Cl)cc2)nn1)c1ccncc1,,,,1.0,,,,,
10192,Cc1cc(CNCC2CCCCC2)c(C)n1Cc1ccc(Cl)cc1,,,,1.0,,,,,
13615,O=C(O)C(CCCCCCCCO)CCC1CCCC1,,,,,,0.0,,,
690,COc1cc(-n2nnnc2OCc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)cc(OC)c1OC,,0.0,,,,,,,
3851,CC1=C2OCCCCCCN3C(=O)C(O)(c4cc(I)ccc43)C2(C)SC1=O,,,,0.0,,,,,
6542,O=C(NC1CCCCC1)Oc1ccc(Cl)cc1C(=O)Nc1ccc(C(F)(F)F)cc1,,,,1.0,,1.0,,,
17675,O=C(NN=Cc1ccc(O)cc1)c1ccc([N+](=O)[O-])o1,,,,,,,,,0.0
6505,COc1c(C)c(O)c2c(c1O)C=Cc1cc(O)ccc1O2,,,,0.0,,,,,
15164,COc1ncnc(Cn2cc(C(=O)NCC(F)F)c3ncc(C)cc32)c1C,,,,,,,,,1.0
10195,Cc1cc(CNCc2ccccc2)c(C)n1-c1ccccn1,,,,0.0,,,,,
13879,CC(C)c1csc(-c2nnc(S(=O)(=O)Cc3ccccc3)o2)n1,,,,,,,,,0.0
7171,Clc1ccc(-c2nn(-c3ccccc3)cc2Cn2cncn2)cc1,,,,0.0,,,,,
16358,Cc1ccc(-c2nc3sc(C)nn3c2COCc2cn(Cc3ccccc3)nn2)cc1,,,,,,,,,0.0
6627,CN(Cc1coc(C2CCCCC2)n1)c1nc(=O)c2cc(S(C)(=O)=O)cc([N+](=O)[O-])c2s1,,,,1.0,,,,,
10952,Cc1ccc(C(C)NC(=O)c2nc(C(C)C)sc2-c2ccc(C#N)cc2)cc1,,,,0.0,,,,,
5180,Cc1cccc(-n2cc(C=NNC(=O)c3ccncc3)nn2)c1,,,,1.0,,,,,
11443,Cc1ccc2c(c1)c(C(=O)O)cc(Cl)[n+]2[O-],,,,0.0,,,,,
4350,COc1cccc(C(c2cc3cc(N4CC5(COC5)C4)ccc3nc2OC)C(O)(CCN(C)C)c2cccc(C)c2)c1F,,,,1.0,,,,,
12380,CCOC(=O)C1C(c2ccc(Cl)cc2)N(Cc2ccccc2)C(c2ccc(Cl)cc2)C(C(=O)c2ccc(Cl)cc2)S1(=O)=O,,,,,,0.0,,,1.0
1885,CCCCNc1ccc2c(C(=O)OCC)c(C(C)C)oc2n1,,,,0.0,,,,,
16624,CCOc1nc(-c2ccccc2)c(SC2CCCCC2)c(-c2ccccc2)c1C#N,,,,,,,,,0.0
17296,NC(=O)c1c(NC(=O)c2ccc([N+](=O)[O-])o2)sc2c1CCN(S(=O)(=O)c1ccc(Br)cc1)C2,,,,,,,,,0.0
2495,O=C(c1[nH]nc2c1CCCC2)N1CCN(Cc2ccc3c(c2)OCO3)CC1,,,,1.0,,,,,
5962,O=C(CSc1nc2ccccc2[nH]1)Nc1ccc2c(c1)CCC2,,,,0.0,,,,,
3037,OC(c1ccc(OCc2cccnc2)cc1)C1CC1,,,,0.0,,,,,
5791,Cc1ccc(Nc2nc(-c3ccc(O)cc3)cs2)cc1,,,,0.0,,,,,
11845,Clc1ccc(-n2cc(CN3CCN(c4nc5ccccc5c5ccccc45)CC3)nn2)cc1,,,,0.0,,,,,
846,COc1cc(Cl)ccc1C(=S)Nc1ccc(C(F)(F)F)cc1,,0.0,,,,,,,0.0
8777,Cc1cc(O)c2c(c1)C(C(C)CCC(N)C(C)(C)O)CCC2C,,,,0.0,,,,,
11966,CC1CN(S(=O)(=O)c2cccc3cnccc23)CCN1C(=O)C1CCCCC1,,,,0.0,,,,,
12429,COc1c(N2CCC(N3CCCCC3)CC2)c(F)c([N+](=O)[O-])c2c(=O)c(C(=O)O)cn(C3CC3)c12,,,,,,0.0,,,1.0
11921,O=C(NNC(=O)c1ccc(-n2cccc2)cc1)c1ccc(O)cc1,,,,0.0,,,,,
12465,CC1CN(c2cc3c(cc2[N+](=O)[O-])c(=O)c(C(=O)O)c2sc4ccccc4n23)CC(C)O1,,,,,,0.0,,,1.0
7984,c1ccc(Oc2ccc(CN3CCC4(CC3)OCCc3sccc34)cc2)cc1,,,,1.0,,,,,
16472,CCCCCc1ccc(-c2cn(CC(=O)Nc3nc(-c4ccc5oc6ccccc6c5c4)cs3)nn2)cc1,,,,,,,,,0.0
14318,COc1cc(C2=NN(C(N)=O)C(c3ccc(O)cc3)C2)ccc1OCC(=O)O,,,,,,,,,1.0
7357,COc1cc(C(O)(CCN(C)C)C(c2cc3cc(C#N)ccc3nc2OC)c2cccc(OC)c2F)cc(OC(F)F)n1,,,,1.0,1.0,,,,
13942,CCOC(=O)c1cc(-c2csc(Nc3ccc(C)cc3)n2)n(C)n1,,,,,,,,,0.0
15489,CC1CC(C=O)=C(Cl)c2ccccc21,,,,,,,,0.0,
537,COCCCNc1cnc(C(=O)Nc2ccccc2)cn1,,0.0,,0.0,,,,,
16090,CN1CC(=Cc2cccc(F)c2)C2=C(C1)C(c1cccc(F)c1)NC(=S)N2,,,,,,,,,0.0
7154,Cc1ccc(C=CC(=O)Nc2n[nH]c(-c3ccccc3)n2)cc1,,,,0.0,,,,,
2965,CC1COC2(CCC(C(=O)Nc3cc([N+](=O)[O-])cc(C(F)(F)F)c3)CC2)O1,,,,0.0,,,,,
2530,CN1CCN(c2cccc3c2CN(C(=O)Cc2ccc(-c4ccccc4)cn2)CC3)CC1,,,,0.0,,,,,
16431,O=C(Cn1cc(CCCO)nn1)NC12CC3CC(CC(C3)C1)C2,,,,,,,,,0.0
5786,COc1nc2ccc(N(C)S(=O)(=O)N(C)C)cc2cc1C(c1ccccc1)C(O)(CCN(C)C)c1cccc(F)c1,,,,1.0,,,,,
1049,CCn1cc(CN2CCCCCC2)c2c(F)cccc21,,,0.0,,,,,,
7062,O=C1C=C2Oc3cc(O)c(O)cc3C(c3ccccc3O)=C2CC1=O,,,,0.0,,,,,
1961,CN(C)CCNc1cc(Nc2cc(C3CC3)[nH]n2)nc(-c2ccccc2)n1,,,,0.0,,,,,
2531,CC(C)CCOc1ccc(NC(=S)Nc2ccc(OCCC(C)C)cc2)cc1,,,,0.0,,0.0,,,
11188,CCc1cc(C(=O)NC2CC(C(=O)NCc3ccc(OC(F)(F)F)cc3)N(C(=O)c3coc4ccccc34)C2)n(C)n1,,,,0.0,,,,,
14767,O=C(CN1C(=O)c2ccc(F)cc2C1=O)NCCNc1ccnc2cc(Cl)ccc12,,,,,,,,,0.0
8472,Clc1ccc(-n2c3cc(=NC4CCOCC4)c(Nc4cncc(Br)c4)cc-3nc3ccccc32)cc1,,,,0.0,,,,,
4918,N#CC(=Cc1ccco1)c1nc2ccccc2s1,,,,0.0,,,,,
14722,CC1(C)CNc2nnc(CCC3CCCCC3)n2C1,,,,,,,,,0.0
9375,CCOC(=O)C=CC(=O)c1ccco1,,,,1.0,,,,,
15219,C=CCNC(=O)Nc1nc2cc(-c3cccnc3)ccc2s1,,,,,,,,,0.0
5916,CC(=O)c1ccc(NC(=O)N2CCN(c3nsc4ccccc34)CC2)cc1,,,,0.0,,,,,
8329,CCN(Cc1ccccc1)Cc1c(CC2CCCCC2)[nH]c2ccnc(Cl)c12,,,,0.0,,,,,
4260,O=NC(=O)CC=CCc1ccncc1,,,,0.0,,,,,
13651,COc1cccc(NCc2cn(CC(=O)Nc3c(-c4ccccc4)n[nH]c3C(F)(F)F)nn2)c1,,,,,,0.0,,,
15208,CC(=O)NCC1CN(c2ccc(OCC3CN(c4ccc(N5CC(CNC(C)=O)OC5=O)cc4F)C(=O)O3)c(F)c2)C(=O)O1,,,,,,,,,0.0
14639,O=C(c1nc2cc(Cl)ccc2s1)N1CCN(c2cnccn2)CC1,,,,,,,,,0.0
16553,Nc1ccc(C(=O)N(N=Cc2cccc([N+](=O)[O-])c2)C(=O)c2cccnc2)cc1,,,,,,,,,1.0
16617,CCOc1nc(-c2ccc(Br)cc2)c(Sc2ccc(Cl)cc2)c(-c2ccc(N(C)C)cc2)c1C#N,,,,,,,,,1.0
5668,COc1ccc(-c2c[nH]c(NC(=O)C(C)Oc3ccc(-c4cn(C)cn4)cc3)n2)cc1,,,,0.0,,,,,
12603,CCCCCCCCCCCCOCC#CCOCC1OC(O)C(O)C(O)C1O,,,,,,0.0,,,
6113,Nc1nc(Nc2ccc3nc(-c4ccc(F)cc4)cc(N)c3c2)cc(-c2ccc(Cl)cc2)n1,,,,1.0,,,,,
5922,CC1CCC(NC(=O)c2cc3ccccc3[nH]2)CC1,,,,0.0,,0.0,,,
7390,COc1nc(C)nc(N=Cc2ccc(Br)cc2)n1,,,,0.0,,,,,
2979,O=[N+]([O-])c1cn2c(n1)OCC(Oc1ccc(OC(F)(F)F)cc1)C2,,,,1.0,0.0,,,,
4226,COc1cc2ccc(Br)cc2cc1C(c1ccnc(OC)c1OC)C(O)(CCN(C)C)c1nccc2ccoc12,,,,1.0,1.0,,,,
7019,COc1cnc2ccc(=O)n(CCN3CCN(Cc4ccc([N+](=O)[O-])cc4)CC3)c2c1,,,,1.0,,,,,
6738,Cc1ccc2c(COc3ccc(I)cc3)cc(=O)oc2c1,,,,0.0,,,,,
7859,Cc1cc(O)ccc1CC1NC(=O)C(Cc2ccc(O)cc2)NC1=O,,,,0.0,,,,,
17194,CCCCCCc1cn(C2CCCCc3ccccc32)nn1,,,,,,,,,0.0
12736,COC(=O)CCC(C)C1CCC2C3C(OC(=O)C[n+]4ccc(N(C)C)cc4)CC4CC(OC(=O)C[n+]5ccc(N(C)C)cc5)CCC4(C)C3CC(OC(=O)C[n+]3ccc(N(C)C)cc3)C12C,,,,,,1.0,,,
8307,O=C(NCc1ccncc1)c1cn2cc(-c3ccc(Cl)cc3)ccc2n1,,,,0.0,,,,,
7710,Cc1cc(C)n(-c2nc(=O)cc(C(=O)Nc3ccc(F)cc3)[nH]2)n1,,,,0.0,,,,,
13286,O=C(CCl)Nn1c(COc2ccccc2C2=NOC(c3ccc(Cl)cc3Cl)C2)n[nH]c1=S,,,,,,0.0,,,
15417,CC=C1CN2CCC1CC2C(O)c1ccnc2ccc(OC3CCC3)cc12,,,,,,,,,0.0
12161,CCCCn1n[n+](C)c2c1C(=O)c1ccccc1C2=O,,,,,,0.0,,,
3139,Clc1nc(-c2ccco2)nc2c1ncn2Cc1ccccc1,,,,0.0,,,,,
8368,CC(C)=CCOc1ccc(NC(=O)Nc2ccccc2C)cc1,,,,0.0,,0.0,,,
17757,COc1ccc(-c2csc(Nc3ccccc3C(F)(F)F)n2)cc1,,,,,,,,,0.0
14032,COc1cncc(-c2cccc(-c3cn4cccc(C(=O)N(C)C)c4n3)c2)c1,,,,,,,,,0.0
12315,CN1CCC(=O)C2(C1)C(c1ccc(Cl)cc1Cl)C(c1ccccc1)NC21C(=O)Nc2ccccc21,,,,,,0.0,,,0.0
17172,CC1=NN(c2ccc(Cl)cc2)C(=O)C1=C(c1ccc(Cl)cc1)N1CCC(C)CC1,,,,,,,,,0.0
11471,COc1ccccc1-n1cc(COc2ccc3c(c2)c(C(C)=O)c(C)n3Cc2ccccc2)nn1,,,,0.0,,,,,
1827,O=C(N=NC(=NNc1ccc(Cl)cc1Cl)c1ccccc1)c1cc(O)c(O)c(O)c1,,,,1.0,,,,,1.0
5560,Fc1ccc(CN2CCC3(CC2)OCCc2ccsc23)cc1,,,,0.0,,,,,
8828,S=c1[nH]nc(Cc2csc3nc(-c4ccc(Br)cc4)cn23)n1-c1ccc(Cl)cc1,,,,0.0,,,,,
10967,Nc1ccccc1C(=O)NN=Cc1ccc2no[n+]([O-])c2c1,,,,0.0,,,,,
12379,CCOC(=O)C1C(c2cccc(F)c2)N(Cc2ccccc2)C(c2cccc(F)c2)C(C(=O)c2ccc(Cl)cc2)S1(=O)=O,,,,,,0.0,,,0.0
561,CC(C)c1ccc(-n2c(=O)oc3ccc(Cl)cc3c2=S)cc1,,1.0,,,,,,,1.0
15650,O=C(NN=Cc1ccc(Cl)cc1)c1cc(-c2ccc(Cl)cc2)[nH]n1,,,,,,,,1.0,
4108,CCOc1ccc(C(=O)C=CC(=O)OC)cc1,,,,1.0,,,,,
12827,Brc1ccc2[nH]cc(-c3ccnc(NCc4ccccc4)n3)c2c1,,,,,,0.0,,,
8478,Cc1nc2sccn2c1C(=O)NN=Cc1ccc(Br)cc1,,,,0.0,,,,,
15511,CC1(C)CCC23CCC4(C)C5(C)CCC6C(C)(C)C(O)CCC6(C)C5C=CC4(OC2=O)C3C1,,,,,,,,0.0,
5438,Cc1ccc2c(c1)[n+]([O-])c(C#N)c(-c1ccc(OC(F)(F)F)cc1)[n+]2[O-],,,,1.0,,,,,
4438,CC(C(NC(=O)C(CC[S+](C)[O-])NC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O)C(=O)NC=C1CC(O)C(n2ccc(=O)[nH]c2=O)O1)N(C)C(=O)C(N)Cc1cccc(O)c1,,,,0.0,,,,,
10432,O=C(NCCOc1ccc(Br)cc1)c1c(C2CC2)nc2ccc(Cl)cn12,,,,0.0,,,,,
8640,Cc1cnc(N2CCOCC2)c(Cn2cc(C=NNC(=O)c3ccc(F)cc3)nn2)c1,,,,0.0,,,,,
1443,CC1(CN2CCc3sc(-c4ccc(F)cc4)nc3C2)Cn2cc([N+](=O)[O-])nc2O1,,,1.0,,,,,,
8496,CC(C)N=c1cc2n(-c3ccc(OC(F)(F)F)cc3)c3ccccc3nc-2cc1Nc1cccnc1,,,,1.0,,,,,
4407,Nn1c(Cc2csc(NC(=O)CCl)n2)n[nH]c1=S,,,,1.0,,,,,
17423,CONC(=S)N=Nc1c(O)n(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)c2ccc(Cl)cc12,,,,,,,,,1.0
1690,CN1CC(=Cc2cc3cc(Cl)ccc3nc2Cl)C(=O)C(=Cc2cc3cc(Cl)ccc3nc2Cl)C1,,,0.0,,,,,,0.0
17710,O=C(NN=Cc1cccc(O)c1)c1cccnc1,,,,,,,,,0.0
9967,Cc1nc2ccc(OCc3cn(Cc4ccc(Br)cc4)nn3)cc2c(=O)n1-c1ccccc1,,,,0.0,,,,,
16937,COc1cc2c(cc1OC)C1=NN(C(=O)Nc3ccc(F)c(Cl)c3)C(c3ccccc3)C1C2,,,,,,,,,1.0
13172,CC(C)CC(NC(=O)C(CCCCNC(=O)c1ccc(B(O)O)cc1)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(N)CCCCN)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,,,,,,0.0,,,
5977,Cc1ccc2nc3ccccc3c(Nc3ccc(NC(=O)Nc4ccc(Cl)cc4)cc3)c2c1,,,,0.0,,,,,
2497,O=C(Nc1nc2ccccc2o1)c1cccs1,,,,0.0,,,,,
15355,COCc1nc2cc(C(F)(F)F)cc([N+](=O)[O-])c2s1,,,,,,,,,0.0
15147,COc1ccc(-c2ccc(COc3ncccc3C(N)=O)nc2)c(Cl)c1,,,,,,,,,1.0
14349,O=C1CC(Sc2ccc(F)c(Cl)c2)N1C(=O)NCc1ccccc1,,,,,,,,,0.0
15913,CCOc1ccc(NC(=O)CNc2ccc(-c3nc(N4CC(C)CC(C)C4)nc(N4CC(C)CC(C)C4)n3)cc2)cc1,,,,,,,,0.0,0.0
341,COc1cc(Cc2cnc(N)nc2N)nc(OC)c1Br,1.0,,,,,1.0,,,
2409,CC1(COc2cccc(-c3ccc(F)cc3)n2)CCn2cc([N+](=O)[O-])nc2O1,,,,1.0,1.0,,,,
9843,CSCCC(NC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O)C(=O)NC(C(=O)NC=C1CC(O)C(n2ccc(=O)[nH]c2=O)O1)C(C)N(C)C(=O)C(Cc1cccc(O)c1)NC(=O)OCc1ccccc1,,,,0.0,,,,,
15135,O=C(c1ccccc1)n1c(O)cc(C2c3ccccc3-c3ccccc32)c1O,,,,,,,,,1.0
16237,Cc1[nH]n(-c2ccc(F)cc2)c(=O)c1C(c1ccccc1)c1c(O)ccc2ccccc12,,,,,,,,,0.0
5796,O=C(OCC1OC(n2cc(-c3ccc4ccc(=O)oc4c3)nn2)C(OC(=O)c2ccccc2)C1OC(=O)c1ccccc1)c1ccccc1,,,,0.0,,,,,
4577,CN(C)c1cc2[nH]c(C3CCCCC3)nc2cc1NC(=O)c1cccs1,,,,0.0,,,,,
3726,O=[N+]([O-])c1cn2c(n1)OCC(OCc1ccnc(-c3ccc(OC(F)F)cc3)c1)C2,,,,1.0,1.0,,,,
10798,Fc1ccc(-n2nc(CN3CCN(c4ccccn4)CC3)cc2-c2ccc(C(F)(F)F)cc2)cc1,,,,1.0,,,,,
2786,COc1ccc(-c2nc3sc(C(F)(F)F)nn3c2C=C2SC(=S)N(CC(=O)O)C2=O)cc1,,,,1.0,,,,,
9765,O=C(NCc1nnc(-c2ccccc2)o1)c1ccc([N+](=O)[O-])o1,,,,0.0,,,,,
10749,Cc1cc(C)c2c(Cn3cc(Cn4cnc5c4c(=O)n(C)c(=O)n5C)nn3)cc(=O)oc2c1,,,,0.0,,,,,
17312,CCc1nnc(NC(=O)Cn2c(-c3ccccc3)cc(-c3ccccc3)c2-c2ccc(Br)cc2)s1,,,,,,,,,0.0
1013,CC(C)=CCCC(C)=CCn1ccc2cc(F)ccc21,,,0.0,,,,,,
5281,COc1ccc(C=CC=CC(O)=NO)cc1,,,,0.0,,,,,
4896,O=c1c2nc([N+](=O)[O-])cn2ccn1Cc1ccc(F)cc1,,,,1.0,,,,,
10008,COc1c(C(=O)O)cnc2c1cc(OC)c1nnn(C)c12,,,,0.0,,,,,
12793,O=C(c1ccc(Cl)cc1)c1ccc(Oc2ccc(Cl)cc2)c(NC(=O)c2cc(I)cc(I)c2O)c1,,,,,,0.0,,,
7138,COc1cnc2ccc(=O)n(CCN3CCC(NC(=S)Nc4ccc(Cl)cc4)CC3)c2c1,,,,1.0,,,,,
6566,Cc1ccc(NC(=S)Nc2ccccc2-n2c(C)ccc2C)cc1,,,,0.0,,,,,
4038,C=CC1(C)C=C2CCC3C(C)(CO)C(=O)CCC3(C)C2CC1O,,,,0.0,,,,,
16484,CCCCCCCCCCCCNC(=O)CSC1OCC(OC(C)=O)C(OC(C)=O)C1OC(C)=O,,,,,,,,,1.0
149,COc1ccc2nc(C)cc(-n3cc(CNS(=O)(=O)c4ccc(F)cc4)nn3)c2c1,0.0,,,1.0,,0.0,,,
286,COc1ccc2nc(C)cc(-n3cc(CNC(=O)c4ccccc4F)nn3)c2c1,0.0,,,1.0,,0.0,,,
17526,COc1ccc(-c2nc3ccccc3c(-c3ccccc3)c2Sc2nc3ccccc3s2)cc1,,,,,,,,,0.0
8598,CC(=O)N1N=C(c2ccccc2)CC1c1cc(Cl)c2oc(=S)[nH]c2c1,,,,1.0,,,,,
13610,O=C(O)C(CCCCCCCF)CCC1CCCC1,,,,,,0.0,,,
12185,O=C1NC(=S)C(=Cc2cc(Cl)cc(Cl)c2Cl)S1,,,,,,0.0,,,
16335,O=C(C=Cc1ccc(Cl)cc1)c1ccc([N+](=O)[O-])cc1,,,,,,,,,0.0
9782,COc1ccc(-c2nnc(-c3ccc([N+](=O)[O-])o3)o2)cc1,,,,0.0,,,,,
12967,CC1(C)CCCC2(C)C1CCC13OC1C1=C(CO)C(=O)OC14OC4C23,,,,,,1.0,,,
15514,CC1(C)CCC2(C(=O)O)CCC3(C)C(=C2C1)C=CC1C2(C)CCC(O)C(C)(C)C2CCC13C,,,,,,,,0.0,
6787,C=CC(C)=CC1(C)SC(=O)C(C(=O)CCC)C1=O,,,,0.0,,,,,
4444,COC(=O)Cc1nc2cc([N+](=O)[O-])ccc2oc1=O,,,,0.0,,,,,
7463,CCOC(=O)c1cc(COc2cc(C(F)(F)F)nc3c(C(F)(F)F)cccc23)no1,,,,1.0,,,,,
